"id","showing_id","day_id","cinema_id","payment_type_id","netto_price","brutto_price","ticket_count"
"8299","906","1028","11","2","19.99","24.59","4"
"8300","1377","976","16","3","39.99","49.19","1"
"8301","1390","1028","32","4","39.99","49.19","2"
"8302","133","1325","2","5","22.99","28.28","4"
"8303","1960","922","30","5","22.99","28.28","1"
"8304","2734","1199","16","1","19.99","24.59","1"
"8305","985","232","13","4","22.99","28.28","4"
"8306","1588","964","1","4","39.99","49.19","1"
"8307","3224","844","27","4","21.99","27.05","1"
"8308","1210","549","15","3","22.99","28.28","4"
"8309","1388","1100","26","2","19.99","24.59","3"
"8310","1522","1301","26","2","20.99","25.82","3"
"8311","261","26","29","4","20.99","25.82","4"
"8312","3761","838","15","2","23.99","29.51","1"
"8313","2587","875","24","4","23.99","29.51","4"
"8314","1659","624","7","3","22.99","28.28","2"
"8315","2366","1342","20","1","29.99","36.89","2"
"8316","700","1439","22","4","22.99","28.28","3"
"8317","1709","489","19","4","23.99","29.51","4"
"8318","2397","1443","33","4","21.99","27.05","3"
"8319","3499","1212","33","5","22.99","28.28","1"
"8320","3576","966","13","2","39.99","49.19","1"
"8321","3979","83","16","1","19.99","24.59","3"
"8322","3582","763","21","1","22.99","28.28","2"
"8323","1165","683","2","5","20.99","25.82","1"
"8324","245","1387","22","1","29.99","36.89","4"
"8325","44","1216","6","4","39.99","49.19","4"
"8326","118","1261","19","1","20.99","25.82","3"
"8327","123","774","7","4","29.99","36.89","3"
"8328","405","1114","4","1","21.99","27.05","2"
"8329","3481","861","26","5","19.99","24.59","1"
"8330","1802","1348","25","2","21.99","27.05","3"
"8331","2169","1309","24","4","21.99","27.05","3"
"8332","2952","807","2","1","23.99","29.51","3"
"8333","2275","1353","26","3","29.99","36.89","3"
"8334","833","1381","30","2","19.99","24.59","2"
"8335","959","553","14","1","20.99","25.82","2"
"8336","369","603","7","2","20.99","25.82","1"
"8337","3946","772","28","5","19.99","24.59","4"
"8338","1696","804","17","5","39.99","49.19","2"
"8339","2906","49","10","1","20.99","25.82","4"
"8340","3084","591","31","4","29.99","36.89","2"
"8341","430","549","31","3","20.99","25.82","1"
"8342","42","839","19","5","19.99","24.59","4"
"8343","2593","295","13","4","20.99","25.82","1"
"8344","3176","357","24","4","23.99","29.51","4"
"8345","1918","1302","5","5","19.99","24.59","4"
"8346","2564","547","20","4","29.99","36.89","1"
"8347","3004","1308","30","4","20.99","25.82","2"
"8348","2462","1017","27","3","21.99","27.05","3"
"8349","770","796","1","1","22.99","28.28","2"
"8350","2472","1266","30","4","23.99","29.51","3"
"8351","3871","354","6","3","22.99","28.28","4"
"8352","2599","388","15","3","20.99","25.82","2"
"8353","1689","1001","10","5","20.99","25.82","1"
"8354","2061","321","32","1","29.99","36.89","2"
"8355","316","1070","8","4","19.99","24.59","3"
"8356","3216","1284","26","5","23.99","29.51","2"
"8357","771","919","11","5","20.99","25.82","4"
"8358","2645","1098","2","4","21.99","27.05","1"
"8359","3404","1421","11","3","19.99","24.59","3"
"8360","1517","1118","30","1","22.99","28.28","3"
"8361","213","443","5","1","23.99","29.51","4"
"8362","2530","1206","12","3","22.99","28.28","4"
"8363","919","585","7","4","22.99","28.28","1"
"8364","3004","1115","9","2","19.99","24.59","2"
"8365","3541","877","12","1","39.99","49.19","1"
"8366","2847","591","11","5","23.99","29.51","4"
"8367","2927","1174","22","2","23.99","29.51","2"
"8368","3071","147","15","5","29.99","36.89","2"
"8369","2325","705","26","5","21.99","27.05","4"
"8370","1963","927","7","4","39.99","49.19","1"
"8371","284","1403","31","3","39.99","49.19","3"
"8372","3125","308","5","3","21.99","27.05","4"
"8373","2765","983","24","1","21.99","27.05","2"
"8374","1332","414","21","3","39.99","49.19","1"
"8375","3907","916","16","1","23.99","29.51","1"
"8376","143","791","25","4","20.99","25.82","2"
"8377","626","1193","13","3","20.99","25.82","1"
"8378","2045","635","21","5","20.99","25.82","3"
"8379","3923","693","22","3","22.99","28.28","3"
"8380","2338","912","11","3","29.99","36.89","4"
"8381","3918","338","11","1","19.99","24.59","1"
"8382","206","664","25","1","23.99","29.51","2"
"8383","1738","125","28","1","39.99","49.19","3"
"8384","2915","1418","14","2","39.99","49.19","4"
"8385","2149","1313","20","2","19.99","24.59","4"
"8386","1970","1005","30","2","19.99","24.59","1"
"8387","2973","464","30","1","39.99","49.19","4"
"8388","3749","645","5","3","23.99","29.51","2"
"8389","3986","958","18","2","23.99","29.51","2"
"8390","2529","1370","10","4","29.99","36.89","4"
"8391","1731","1397","14","5","23.99","29.51","2"
"8392","2637","883","30","5","19.99","24.59","3"
"8393","2536","564","7","2","39.99","49.19","2"
"8394","1636","264","23","5","21.99","27.05","2"
"8395","3518","1250","1","1","19.99","24.59","4"
"8396","87","325","8","4","29.99","36.89","4"
"8397","1602","545","8","4","19.99","24.59","3"
"8398","3067","794","2","2","22.99","28.28","3"
"8399","2632","129","2","2","20.99","25.82","4"
"8400","2313","1007","16","4","29.99","36.89","1"
"8401","1588","919","4","5","29.99","36.89","3"
"8402","2657","662","19","3","23.99","29.51","2"
"8403","1261","125","24","5","23.99","29.51","1"
"8404","1010","401","15","5","22.99","28.28","2"
"8405","396","329","26","3","23.99","29.51","4"
"8406","2707","975","12","5","22.99","28.28","4"
"8407","3638","1356","19","4","19.99","24.59","4"
"8408","333","1136","18","3","21.99","27.05","2"
"8409","3493","700","18","5","29.99","36.89","3"
"8410","52","571","4","3","29.99","36.89","1"
"8411","1194","1034","21","4","22.99","28.28","1"
"8412","3654","1014","1","2","22.99","28.28","1"
"8413","3465","476","19","5","20.99","25.82","4"
"8414","3308","638","8","4","21.99","27.05","3"
"8415","1236","1398","13","3","39.99","49.19","4"
"8416","1929","384","10","2","19.99","24.59","2"
"8417","2587","761","10","5","39.99","49.19","2"
"8418","713","1293","30","4","20.99","25.82","3"
"8419","1705","637","8","5","22.99","28.28","3"
"8420","2726","1271","3","4","21.99","27.05","2"
"8421","2976","1290","26","4","39.99","49.19","4"
"8422","957","1453","24","5","39.99","49.19","3"
"8423","791","1198","4","5","20.99","25.82","1"
"8424","593","307","32","4","21.99","27.05","4"
"8425","1234","912","33","1","39.99","49.19","4"
"8426","2466","1382","19","4","39.99","49.19","4"
"8427","3230","1015","5","4","22.99","28.28","1"
"8428","2131","697","14","1","21.99","27.05","2"
"8429","1736","569","28","5","20.99","25.82","1"
"8430","2230","609","5","3","23.99","29.51","2"
"8431","1810","1261","9","1","21.99","27.05","1"
"8432","1336","1275","17","4","29.99","36.89","3"
"8433","2850","1394","8","2","22.99","28.28","2"
"8434","3093","120","10","5","39.99","49.19","2"
"8435","182","445","14","3","39.99","49.19","1"
"8436","344","96","30","5","29.99","36.89","3"
"8437","1849","277","6","5","29.99","36.89","2"
"8438","2047","25","25","3","19.99","24.59","2"
"8439","2141","1338","17","3","20.99","25.82","3"
"8440","1331","297","31","5","39.99","49.19","4"
"8441","1445","185","9","2","19.99","24.59","3"
"8442","1550","1316","6","3","22.99","28.28","2"
"8443","3686","1311","24","1","19.99","24.59","3"
"8444","3955","675","15","1","21.99","27.05","2"
"8445","1846","1003","9","4","20.99","25.82","1"
"8446","894","436","7","4","23.99","29.51","3"
"8447","2779","271","15","1","22.99","28.28","2"
"8448","2998","615","24","1","29.99","36.89","1"
"8449","2235","322","6","4","21.99","27.05","3"
"8450","2638","98","3","4","39.99","49.19","2"
"8451","511","481","3","5","21.99","27.05","3"
"8452","323","1351","7","5","29.99","36.89","2"
"8453","961","842","27","5","22.99","28.28","3"
"8454","160","775","13","1","23.99","29.51","2"
"8455","3684","423","1","3","19.99","24.59","4"
"8456","2094","1342","9","2","19.99","24.59","2"
"8457","3878","1318","21","4","21.99","27.05","4"
"8458","2150","443","21","5","23.99","29.51","2"
"8459","198","505","11","1","19.99","24.59","4"
"8460","1248","327","13","4","20.99","25.82","3"
"8461","1048","395","31","1","22.99","28.28","3"
"8462","438","433","1","3","23.99","29.51","2"
"8463","3518","922","5","4","19.99","24.59","4"
"8464","2458","990","25","4","21.99","27.05","1"
"8465","784","591","31","1","29.99","36.89","1"
"8466","1524","3","22","4","20.99","25.82","1"
"8467","772","390","15","1","21.99","27.05","2"
"8468","3400","248","27","5","19.99","24.59","3"
"8469","3683","673","14","1","29.99","36.89","2"
"8470","345","752","23","3","22.99","28.28","3"
"8471","205","159","6","5","21.99","27.05","2"
"8472","796","766","15","1","29.99","36.89","4"
"8473","1768","511","17","5","20.99","25.82","3"
"8474","57","161","3","4","21.99","27.05","1"
"8475","3222","576","1","1","19.99","24.59","2"
"8476","3156","1382","9","2","21.99","27.05","2"
"8477","2560","107","20","1","39.99","49.19","2"
"8478","1372","459","14","3","20.99","25.82","1"
"8479","1235","169","7","1","22.99","28.28","1"
"8480","1785","316","11","1","39.99","49.19","2"
"8481","2231","796","11","5","20.99","25.82","4"
"8482","2610","252","10","5","29.99","36.89","2"
"8483","1547","654","16","5","23.99","29.51","3"
"8484","2038","381","13","3","23.99","29.51","1"
"8485","3116","140","19","4","19.99","24.59","2"
"8486","333","1354","14","4","22.99","28.28","3"
"8487","672","8","33","5","20.99","25.82","4"
"8488","3082","480","24","5","23.99","29.51","2"
"8489","1041","266","31","5","22.99","28.28","2"
"8490","3028","960","26","3","19.99","24.59","1"
"8491","1034","742","26","3","39.99","49.19","2"
"8492","1008","243","17","4","19.99","24.59","1"
"8493","3639","1184","33","3","29.99","36.89","3"
"8494","3873","641","20","5","22.99","28.28","2"
"8495","1624","1096","5","4","21.99","27.05","4"
"8496","421","358","16","4","21.99","27.05","1"
"8497","1756","285","33","5","23.99","29.51","2"
"8498","2738","256","5","5","39.99","49.19","4"
"8499","1822","326","5","3","19.99","24.59","2"
"8500","203","306","27","2","29.99","36.89","1"
"8501","613","694","4","5","21.99","27.05","1"
"8502","1007","1049","26","3","23.99","29.51","4"
"8503","3183","1239","28","3","39.99","49.19","1"
"8504","1343","956","7","3","19.99","24.59","1"
"8505","400","62","6","5","39.99","49.19","3"
"8506","771","671","16","5","19.99","24.59","4"
"8507","1138","416","8","2","22.99","28.28","3"
"8508","7","1200","14","2","21.99","27.05","3"
"8509","261","431","7","2","20.99","25.82","1"
"8510","2911","274","3","1","22.99","28.28","3"
"8511","3706","104","12","2","20.99","25.82","3"
"8512","2352","300","20","2","22.99","28.28","2"
"8513","2987","306","29","3","39.99","49.19","2"
"8514","2995","897","32","5","21.99","27.05","4"
"8515","3912","453","14","3","21.99","27.05","3"
"8516","3088","1337","26","1","19.99","24.59","3"
"8517","2702","481","26","1","23.99","29.51","2"
"8518","159","1256","3","5","20.99","25.82","4"
"8519","1062","992","15","5","21.99","27.05","1"
"8520","1000","944","24","1","21.99","27.05","1"
"8521","3728","120","17","1","29.99","36.89","1"
"8522","3920","257","14","2","20.99","25.82","1"
"8523","2537","736","8","1","20.99","25.82","1"
"8524","1421","1378","8","5","22.99","28.28","2"
"8525","2431","976","1","4","19.99","24.59","1"
"8526","3241","741","7","4","19.99","24.59","3"
"8527","3506","389","6","3","20.99","25.82","4"
"8528","1235","835","33","1","39.99","49.19","4"
"8529","2934","967","4","3","19.99","24.59","4"
"8530","31","1397","6","5","23.99","29.51","1"
"8531","3468","635","32","3","23.99","29.51","1"
"8532","782","569","3","2","20.99","25.82","1"
"8533","3735","1171","29","5","39.99","49.19","4"
"8534","1172","225","4","1","20.99","25.82","1"
"8535","1859","940","13","3","21.99","27.05","4"
"8536","3542","463","18","3","21.99","27.05","4"
"8537","837","1061","1","1","19.99","24.59","3"
"8538","1069","750","5","2","22.99","28.28","3"
"8539","2887","1137","19","2","19.99","24.59","1"
"8540","816","1336","23","2","19.99","24.59","4"
"8541","2326","1386","15","1","29.99","36.89","4"
"8542","5","1416","24","1","23.99","29.51","3"
"8543","2612","1074","9","3","21.99","27.05","2"
"8544","1417","53","29","2","29.99","36.89","2"
"8545","644","1330","19","1","19.99","24.59","3"
"8546","2280","517","5","2","20.99","25.82","4"
"8547","3725","232","15","2","29.99","36.89","3"
"8548","2456","1372","3","3","19.99","24.59","1"
"8549","1767","103","24","3","23.99","29.51","3"
"8550","2460","1315","31","2","19.99","24.59","1"
"8551","744","776","33","4","39.99","49.19","2"
"8552","1057","1039","20","4","19.99","24.59","1"
"8553","3334","811","5","3","19.99","24.59","1"
"8554","3581","1344","32","4","29.99","36.89","2"
"8555","1265","1145","21","2","23.99","29.51","1"
"8556","2568","14","6","1","23.99","29.51","1"
"8557","2977","771","7","4","23.99","29.51","1"
"8558","1058","388","21","4","29.99","36.89","2"
"8559","1727","902","26","3","21.99","27.05","4"
"8560","1497","1431","31","5","23.99","29.51","1"
"8561","3086","188","32","4","20.99","25.82","3"
"8562","2282","282","11","1","29.99","36.89","4"
"8563","1772","875","1","5","19.99","24.59","2"
"8564","2858","1028","2","4","20.99","25.82","4"
"8565","1652","940","12","2","29.99","36.89","1"
"8566","3156","1182","32","5","22.99","28.28","2"
"8567","3582","879","10","4","21.99","27.05","2"
"8568","57","1396","28","5","21.99","27.05","3"
"8569","3986","476","21","4","39.99","49.19","1"
"8570","2102","830","2","1","22.99","28.28","4"
"8571","3315","627","2","3","29.99","36.89","3"
"8572","3127","395","21","4","21.99","27.05","3"
"8573","462","1441","25","4","23.99","29.51","1"
"8574","3879","546","11","1","39.99","49.19","4"
"8575","198","1260","24","5","22.99","28.28","2"
"8576","3251","879","11","4","21.99","27.05","2"
"8577","1138","56","14","2","29.99","36.89","2"
"8578","2301","1035","16","3","39.99","49.19","1"
"8579","2931","939","29","5","39.99","49.19","1"
"8580","2246","1421","3","2","39.99","49.19","2"
"8581","2508","691","16","4","21.99","27.05","4"
"8582","683","970","27","2","20.99","25.82","2"
"8583","1323","908","16","4","20.99","25.82","1"
"8584","3070","1135","13","2","23.99","29.51","3"
"8585","3104","123","9","5","29.99","36.89","3"
"8586","686","211","17","2","19.99","24.59","2"
"8587","2985","344","7","4","19.99","24.59","4"
"8588","1324","1429","26","1","19.99","24.59","2"
"8589","3211","1103","13","1","19.99","24.59","3"
"8590","94","826","17","1","29.99","36.89","1"
"8591","627","1027","14","3","29.99","36.89","3"
"8592","936","581","27","4","21.99","27.05","3"
"8593","1052","211","4","5","23.99","29.51","3"
"8594","3853","1152","18","1","23.99","29.51","2"
"8595","547","296","8","2","21.99","27.05","3"
"8596","3929","178","15","4","19.99","24.59","4"
"8597","1535","1416","33","1","21.99","27.05","1"
"8598","3925","634","31","3","21.99","27.05","3"
"8599","2402","847","12","5","21.99","27.05","4"
"8600","1074","1050","32","3","22.99","28.28","3"
"8601","3568","807","3","5","19.99","24.59","4"
"8602","1546","454","30","3","39.99","49.19","4"
"8603","3830","1215","3","5","39.99","49.19","2"
"8604","925","302","5","1","20.99","25.82","4"
"8605","2232","1373","2","2","19.99","24.59","4"
"8606","1503","475","2","5","21.99","27.05","1"
"8607","1323","903","3","1","21.99","27.05","3"
"8608","2929","803","6","5","22.99","28.28","3"
"8609","3101","902","15","1","29.99","36.89","4"
"8610","973","382","10","3","21.99","27.05","4"
"8611","3640","542","32","3","23.99","29.51","3"
"8612","3121","452","17","1","20.99","25.82","1"
"8613","3983","1033","24","5","22.99","28.28","4"
"8614","2101","193","18","2","21.99","27.05","3"
"8615","1863","100","25","2","22.99","28.28","1"
"8616","1808","802","20","3","29.99","36.89","2"
"8617","1025","1012","11","4","21.99","27.05","4"
"8618","2094","994","18","1","20.99","25.82","4"
"8619","802","972","11","2","19.99","24.59","1"
"8620","1044","432","27","4","23.99","29.51","3"
"8621","591","1006","12","5","19.99","24.59","4"
"8622","2655","1193","7","1","19.99","24.59","2"
"8623","229","1160","9","1","29.99","36.89","3"
"8624","3075","1224","12","1","19.99","24.59","3"
"8625","2458","1084","7","2","19.99","24.59","1"
"8626","1187","356","24","1","19.99","24.59","2"
"8627","834","23","29","4","21.99","27.05","1"
"8628","1759","1057","33","4","23.99","29.51","4"
"8629","2819","693","3","1","23.99","29.51","3"
"8630","579","967","24","2","20.99","25.82","4"
"8631","479","268","2","2","23.99","29.51","3"
"8632","3890","397","9","4","29.99","36.89","3"
"8633","3172","888","26","3","22.99","28.28","4"
"8634","970","121","6","2","21.99","27.05","2"
"8635","3625","429","20","5","22.99","28.28","3"
"8636","3208","350","28","1","20.99","25.82","4"
"8637","911","1160","23","3","23.99","29.51","4"
"8638","1121","1216","10","5","21.99","27.05","3"
"8639","3557","919","18","3","21.99","27.05","3"
"8640","1271","1028","26","3","39.99","49.19","2"
"8641","1455","542","20","3","20.99","25.82","3"
"8642","3947","573","6","5","22.99","28.28","1"
"8643","68","370","18","4","22.99","28.28","1"
"8644","1951","387","18","3","22.99","28.28","3"
"8645","142","788","18","4","20.99","25.82","1"
"8646","3647","362","21","5","39.99","49.19","3"
"8647","2068","1436","20","1","29.99","36.89","3"
"8648","3934","834","29","4","29.99","36.89","1"
"8649","3354","1305","4","2","23.99","29.51","1"
"8650","943","34","5","5","22.99","28.28","1"
"8651","3926","384","11","3","20.99","25.82","2"
"8652","1099","1454","3","5","20.99","25.82","2"
"8653","2310","1247","7","2","23.99","29.51","4"
"8654","829","1290","26","3","39.99","49.19","1"
"8655","664","729","11","1","22.99","28.28","4"
"8656","3065","81","4","3","39.99","49.19","2"
"8657","852","39","31","1","19.99","24.59","1"
"8658","3991","869","18","2","22.99","28.28","4"
"8659","2192","1331","27","3","19.99","24.59","2"
"8660","200","1285","28","3","19.99","24.59","3"
"8661","1403","934","12","2","21.99","27.05","3"
"8662","1255","600","4","5","22.99","28.28","4"
"8663","3590","1121","17","4","39.99","49.19","3"
"8664","3528","303","22","2","39.99","49.19","4"
"8665","1381","192","15","3","19.99","24.59","1"
"8666","304","217","6","5","29.99","36.89","3"
"8667","2988","47","27","5","39.99","49.19","3"
"8668","3084","1032","13","5","19.99","24.59","1"
"8669","3724","1362","17","1","39.99","49.19","4"
"8670","851","999","15","1","20.99","25.82","3"
"8671","3322","515","8","4","22.99","28.28","1"
"8672","360","860","15","1","39.99","49.19","3"
"8673","1178","163","7","3","20.99","25.82","4"
"8674","2054","177","8","2","22.99","28.28","2"
"8675","1792","1079","16","5","22.99","28.28","2"
"8676","5","3","20","5","21.99","27.05","1"
"8677","1352","555","29","5","20.99","25.82","1"
"8678","2118","635","8","5","20.99","25.82","4"
"8679","704","234","6","4","23.99","29.51","3"
"8680","2817","1038","5","2","19.99","24.59","3"
"8681","3005","894","18","4","20.99","25.82","3"
"8682","1479","1266","32","2","22.99","28.28","3"
"8683","3563","580","7","3","22.99","28.28","1"
"8684","2981","990","8","2","29.99","36.89","1"
"8685","1817","1157","15","5","39.99","49.19","3"
"8686","2504","1157","20","4","22.99","28.28","1"
"8687","1356","40","10","4","23.99","29.51","1"
"8688","2626","1459","32","2","19.99","24.59","4"
"8689","2793","920","19","4","19.99","24.59","1"
"8690","1109","1028","6","5","39.99","49.19","2"
"8691","1328","1164","10","5","23.99","29.51","4"
"8692","3533","908","15","3","29.99","36.89","3"
"8693","3296","1047","13","3","21.99","27.05","4"
"8694","1844","1441","7","4","22.99","28.28","4"
"8695","837","19","32","3","23.99","29.51","4"
"8696","672","1253","7","5","22.99","28.28","3"
"8697","3219","1293","33","3","39.99","49.19","3"
"8698","1565","661","5","2","22.99","28.28","4"
"8699","3599","1240","18","1","19.99","24.59","1"
"8700","3853","1107","18","3","21.99","27.05","3"
"8701","1117","400","30","4","23.99","29.51","3"
"8702","3415","62","20","5","19.99","24.59","2"
"8703","1108","516","19","2","20.99","25.82","2"
"8704","3620","512","25","4","23.99","29.51","3"
"8705","1809","1319","11","4","19.99","24.59","4"
"8706","1506","1339","30","3","19.99","24.59","2"
"8707","3710","107","12","3","21.99","27.05","2"
"8708","1442","113","1","4","22.99","28.28","4"
"8709","1188","271","32","1","22.99","28.28","1"
"8710","521","1104","17","1","20.99","25.82","3"
"8711","3553","1194","23","2","39.99","49.19","4"
"8712","2603","1117","23","4","39.99","49.19","4"
"8713","2945","183","26","2","19.99","24.59","1"
"8714","3739","862","19","5","21.99","27.05","1"
"8715","1364","16","33","5","39.99","49.19","3"
"8716","470","1175","5","2","29.99","36.89","4"
"8717","227","572","23","4","20.99","25.82","2"
"8718","147","1016","24","4","20.99","25.82","1"
"8719","977","523","31","5","20.99","25.82","1"
"8720","3512","1248","2","2","39.99","49.19","4"
"8721","2905","900","24","1","19.99","24.59","2"
"8722","618","674","25","2","20.99","25.82","4"
"8723","2625","867","7","2","21.99","27.05","4"
"8724","2559","800","31","4","22.99","28.28","4"
"8725","921","1034","4","4","39.99","49.19","2"
"8726","461","1013","28","4","21.99","27.05","4"
"8727","2582","651","22","2","19.99","24.59","3"
"8728","2997","513","27","2","29.99","36.89","4"
"8729","541","450","23","2","23.99","29.51","2"
"8730","524","354","8","4","20.99","25.82","3"
"8731","819","209","32","4","20.99","25.82","1"
"8732","2978","137","2","3","22.99","28.28","3"
"8733","703","43","26","2","29.99","36.89","1"
"8734","2128","1368","23","2","19.99","24.59","1"
"8735","1995","1054","8","3","39.99","49.19","4"
"8736","1970","18","29","2","20.99","25.82","3"
"8737","3386","1180","1","2","22.99","28.28","3"
"8738","3000","213","32","3","23.99","29.51","3"
"8739","3518","66","30","3","20.99","25.82","1"
"8740","3033","326","12","2","21.99","27.05","4"
"8741","2713","571","18","3","20.99","25.82","1"
"8742","1467","723","1","3","39.99","49.19","2"
"8743","1664","1413","9","5","19.99","24.59","3"
"8744","34","501","14","3","39.99","49.19","4"
"8745","1709","1314","3","5","22.99","28.28","2"
"8746","775","1352","11","1","23.99","29.51","2"
"8747","1801","434","25","5","39.99","49.19","1"
"8748","2030","336","31","3","21.99","27.05","1"
"8749","1044","225","3","3","23.99","29.51","1"
"8750","3216","1192","21","1","29.99","36.89","3"
"8751","3344","596","6","2","20.99","25.82","3"
"8752","3760","1245","10","1","19.99","24.59","1"
"8753","3551","801","30","1","23.99","29.51","2"
"8754","2552","1389","23","4","29.99","36.89","4"
"8755","3909","190","25","1","19.99","24.59","1"
"8756","2600","852","15","5","21.99","27.05","4"
"8757","2055","382","31","5","39.99","49.19","2"
"8758","1462","932","5","2","21.99","27.05","4"
"8759","437","503","16","1","29.99","36.89","2"
"8760","1593","1314","8","2","39.99","49.19","1"
"8761","1129","231","26","3","20.99","25.82","2"
"8762","3430","29","30","5","39.99","49.19","2"
"8763","3527","251","2","4","19.99","24.59","4"
"8764","2835","837","16","5","20.99","25.82","2"
"8765","3823","1378","31","2","29.99","36.89","3"
"8766","3864","1170","13","1","29.99","36.89","4"
"8767","3787","288","10","4","19.99","24.59","4"
"8768","1503","1236","22","4","21.99","27.05","2"
"8769","538","333","28","4","23.99","29.51","4"
"8770","2709","1326","12","5","39.99","49.19","3"
"8771","2958","252","9","1","19.99","24.59","1"
"8772","2812","139","15","3","39.99","49.19","4"
"8773","3798","167","12","3","20.99","25.82","1"
"8774","2183","1415","30","4","23.99","29.51","1"
"8775","3562","370","24","3","21.99","27.05","1"
"8776","2593","1185","2","4","29.99","36.89","1"
"8777","1464","704","24","1","39.99","49.19","3"
"8778","2214","182","10","3","23.99","29.51","2"
"8779","2717","708","31","4","21.99","27.05","1"
"8780","959","124","25","5","19.99","24.59","4"
"8781","1744","308","6","2","29.99","36.89","4"
"8782","1142","183","5","2","23.99","29.51","4"
"8783","474","1009","29","2","39.99","49.19","2"
"8784","413","1390","16","3","19.99","24.59","1"
"8785","3732","311","19","1","39.99","49.19","3"
"8786","2559","754","14","2","29.99","36.89","2"
"8787","3613","944","8","5","39.99","49.19","3"
"8788","2182","1258","21","5","23.99","29.51","3"
"8789","3283","630","21","2","21.99","27.05","4"
"8790","3998","806","17","5","19.99","24.59","2"
"8791","576","760","3","4","21.99","27.05","2"
"8792","3681","328","1","3","21.99","27.05","1"
"8793","3701","1016","30","2","20.99","25.82","2"
"8794","470","485","5","4","19.99","24.59","4"
"8795","3844","495","10","1","19.99","24.59","2"
"8796","783","193","29","2","21.99","27.05","1"
"8797","1557","878","8","5","19.99","24.59","3"
"8798","2659","857","17","5","19.99","24.59","3"
"8799","3389","354","17","1","23.99","29.51","2"
"8800","643","1122","1","3","22.99","28.28","4"
"8801","3648","615","11","5","19.99","24.59","1"
"8802","2224","1255","9","5","29.99","36.89","1"
"8803","315","767","8","3","19.99","24.59","3"
"8804","2686","535","30","4","20.99","25.82","4"
"8805","378","996","8","3","22.99","28.28","1"
"8806","2491","826","29","4","23.99","29.51","3"
"8807","2189","514","16","3","29.99","36.89","1"
"8808","3297","234","9","5","20.99","25.82","4"
"8809","1551","1384","28","4","21.99","27.05","4"
"8810","3722","1206","9","5","22.99","28.28","2"
"8811","1369","1117","12","1","29.99","36.89","4"
"8812","3064","125","19","5","20.99","25.82","2"
"8813","1928","179","15","2","21.99","27.05","1"
"8814","1734","650","5","2","22.99","28.28","3"
"8815","1259","1222","9","2","21.99","27.05","2"
"8816","2135","1294","28","1","20.99","25.82","2"
"8817","3407","25","13","2","29.99","36.89","1"
"8818","2145","1348","18","4","22.99","28.28","1"
"8819","1924","511","4","2","23.99","29.51","2"
"8820","2220","450","7","5","29.99","36.89","3"
"8821","1386","882","32","4","39.99","49.19","2"
"8822","940","430","2","4","39.99","49.19","3"
"8823","3287","217","5","3","21.99","27.05","3"
"8824","207","728","2","4","29.99","36.89","4"
"8825","1983","884","14","4","23.99","29.51","3"
"8826","557","909","33","2","21.99","27.05","4"
"8827","1403","414","11","3","23.99","29.51","4"
"8828","703","931","32","4","29.99","36.89","1"
"8829","2477","541","26","4","22.99","28.28","3"
"8830","2063","271","16","4","20.99","25.82","3"
"8831","3753","792","13","1","20.99","25.82","2"
"8832","2798","200","9","3","23.99","29.51","3"
"8833","3411","557","27","3","21.99","27.05","4"
"8834","422","558","26","4","20.99","25.82","1"
"8835","2741","1446","13","2","22.99","28.28","3"
"8836","775","692","22","1","39.99","49.19","4"
"8837","1386","762","30","1","39.99","49.19","1"
"8838","1192","618","17","4","29.99","36.89","2"
"8839","1423","659","32","5","23.99","29.51","1"
"8840","2359","877","30","5","20.99","25.82","1"
"8841","889","509","14","1","20.99","25.82","4"
"8842","190","292","19","3","19.99","24.59","4"
"8843","2602","1319","21","3","23.99","29.51","3"
"8844","3666","1137","5","1","22.99","28.28","3"
"8845","3242","1140","11","1","23.99","29.51","2"
"8846","2476","745","24","4","21.99","27.05","1"
"8847","288","276","8","5","23.99","29.51","4"
"8848","2110","871","10","3","20.99","25.82","2"
"8849","3475","375","12","4","21.99","27.05","1"
"8850","518","1281","27","3","22.99","28.28","3"
"8851","2129","1029","11","4","19.99","24.59","3"
"8852","2873","1190","24","1","20.99","25.82","2"
"8853","626","1402","29","3","39.99","49.19","3"
"8854","2541","807","30","1","19.99","24.59","1"
"8855","2755","1298","12","3","19.99","24.59","3"
"8856","1211","1022","8","5","23.99","29.51","1"
"8857","3794","853","18","3","39.99","49.19","1"
"8858","3177","1269","27","3","29.99","36.89","2"
"8859","3515","1010","13","3","19.99","24.59","4"
"8860","2148","1055","24","5","21.99","27.05","3"
"8861","414","367","23","3","29.99","36.89","3"
"8862","2606","968","5","2","39.99","49.19","3"
"8863","2918","1362","24","3","20.99","25.82","4"
"8864","1401","1338","14","4","23.99","29.51","3"
"8865","287","1167","30","4","29.99","36.89","2"
"8866","3809","66","14","5","19.99","24.59","4"
"8867","3373","151","20","1","23.99","29.51","2"
"8868","398","742","12","3","21.99","27.05","4"
"8869","2384","808","16","1","39.99","49.19","3"
"8870","1862","926","8","2","21.99","27.05","3"
"8871","1340","10","9","3","21.99","27.05","3"
"8872","2792","370","27","1","29.99","36.89","4"
"8873","184","421","29","2","29.99","36.89","3"
"8874","205","1160","14","1","20.99","25.82","1"
"8875","2131","131","2","4","29.99","36.89","4"
"8876","2302","1074","5","5","29.99","36.89","3"
"8877","3667","832","2","4","29.99","36.89","1"
